Probe Set ID	Representative Public ID
236523_at	BF435831
236524_at	AA737437
236525_at	BG479112
236526_x_at	BE222610
236527_at	AW452681
236528_at	N64079
236529_at	BF115652
236530_at	BF589826
236531_at	AI740836
236532_at	H24398
236533_at	AW236958
236534_at	W69365
236535_at	AW069285
236536_at	R38990
236537_at	AI760332
236538_at	BE219628
236539_at	AW665758
236540_at	BF513410
236541_at	BF111487
236542_at	AW138772
236543_at	AW301241
236544_at	BF509096
236545_at	AA532718
236546_at	AU152069
236547_at	AI161428
236548_at	AL044570
236549_x_at	AW104269
236550_s_at	BF508689
236551_at	BF508689
236552_at	AI762475
236553_at	AW081685
236554_x_at	AI370364
236555_at	AI800901
236556_s_at	AV650622
236557_at	AW085625
236558_at	AA699809
236559_at	BE939987
236560_at	BE218020
236561_at	AV700621
236562_at	N29327
236563_at	AA719822
236564_at	BF591633
236565_s_at	BF792126
236566_at	AI291189
236567_at	BF514596
236568_at	AW612663
236569_at	BE468046
236570_at	BE552137
236571_at	AW197431
236572_at	BE675745
236573_at	AI819052
236574_at	AI304870
236575_at	AI672383
236576_at	N63005
236577_at	AI860775
236578_at	BF435813
236579_at	AI681161
236580_at	AI703052
236581_at	AW294907
236582_at	AA731746
236583_at	AA286867
236584_at	AI681915
236585_at	AA534774
236586_at	R37396
236587_at	AI521902
236588_at	AI918913
236589_at	AI762884
236590_at	R93413
236591_at	AA877192
236592_at	AI791859
236593_at	BF109310
236594_at	AI570526
236595_at	AA776458
236596_at	BF002074
236597_at	AW173071
236598_at	BF432065
236599_at	AA703280
236600_at	AI651603
236601_at	BF508918
236602_at	AA833813
236603_at	AI056323
236604_at	BF195603
236605_at	AA470798
236606_at	N50912
236607_at	AI921882
236608_at	AW139678
236609_at	BF062287
236610_at	AI082004
236611_at	AW173312
236612_at	AA913383
236613_at	BE466195
236614_at	AW006288
236615_at	AI369187
236616_at	AI916284
236617_at	AW663083
236618_at	AW300370
236619_at	AI922972
236620_at	AU150841
236621_at	AV683684
236622_at	AI761712
236623_at	AI367432
236624_at	AI051839
236625_at	AI475574
236626_at	AA651954
236627_at	R38091
236628_at	AW302887
236629_at	AW243177
236630_at	AW015506
236631_at	AA522688
236632_at	AA149654
236633_at	AI024834
236634_at	AA496024
236635_at	AI332774
236636_at	AI401535
236637_at	BF224068
236638_at	AI279217
236639_at	AW118191
236640_at	AI638169
236641_at	AW183154
236642_at	BG150567
236643_s_at	AW071799
236644_at	BF433928
236645_at	AI689935
236646_at	BE301029
236647_at	BF437470
236648_at	AI684467
236649_at	AA907927
236650_at	AI703450
236651_at	AI125425
236652_at	AW299927
236653_at	AA629075
236654_s_at	AI243808
236655_at	AI632972
236656_s_at	AW014647
236657_at	AW014647
236658_at	AW290888
236659_x_at	AI479440
236660_at	N25555
236661_at	AA759071
236662_at	AI139639
236663_at	AI761498
236664_at	AA448167
236665_at	BF056459
236666_s_at	AA923289
236667_at	BE218186
236668_at	AW205474
236669_at	AI038054
236670_s_at	AW086116
236671_at	AI829569
236672_at	BG281940
236673_at	AI554057
236674_at	AW006359
236675_at	AI091214
236676_at	AI418313
236677_at	BF510662
236678_at	AI760295
236679_x_at	AA846096
236680_at	AA382276
236681_at	AI971104
236682_at	BE048525
236683_at	AI280131
236684_at	AW291407
236685_at	H15073
236686_at	AU150926
236687_at	BG150083
236688_at	AL133943
236689_at	BF057221
236690_at	AW294251
236691_at	AI887883
236692_at	AI523391
236693_at	R44026
236694_at	AW468885
236695_at	AI634415
236696_at	BE464843
236697_at	H29626
236698_at	AI823600
236699_at	AL566294
236700_at	AI377875
236701_at	R38095
236702_at	AW451036
236703_at	BF114733
236704_at	BG413366
236705_at	AA017245
236706_at	AI141062
236707_at	AA521016
236708_at	BE675714
236709_at	T67520
236710_at	AI858998
236711_at	BE504904
236712_at	AI668706
236713_at	AI094634
236714_at	R40018
236715_x_at	BF056139
236716_at	AW293456
236717_at	AI632621
236718_at	AI278445
236719_at	AI042187
236720_at	AW242372
236721_at	AI922200
236722_at	AI792937
236723_at	AW196279
236724_at	AA757630
236725_at	H09245
236726_at	H41121
236727_at	BF514309
236728_at	AW070437
236729_at	AI668623
236730_at	BF510709
236731_at	BF223086
236732_at	BF510982
236733_at	AI589896
236734_at	AI565671
236735_at	AW341129
236736_at	AW274301
236737_at	AI991703
236738_at	AW057589
236739_at	AI885627
236740_at	BF516283
236741_at	AW299463
236742_at	AA132172
236743_at	AW070433
236744_at	BE502037
236745_at	AW264810
236746_at	AA513464
236747_at	AI652996
236748_at	AI828026
236749_at	AI968443
236750_at	AL134451
236751_at	AI660254
236752_at	AA913146
236753_at	BE297424
236754_at	AI216567
236755_at	AW195589
236756_at	BE466872
236757_at	AW293909
236758_at	AI149821
236759_at	AW295250
236760_at	W84774
236761_at	AI939602
236762_at	BE818251
236763_at	AI539438
236764_at	H49911
236765_at	R74199
236766_at	BE735175
236767_at	AI339366
236768_at	AI955088
236769_at	BE504242
236770_at	AI127024
236771_at	AW511485
236772_s_at	AA554330
236773_at	AI635931
236774_at	AI733792
236775_s_at	AI733792
236776_at	AI885368
236777_at	AA854843
236778_at	AA826176
236779_at	BG539414
236780_at	BF515485
236781_at	AI583964
236782_at	AI129628
236783_at	AI732844
236784_s_at	AI760843
236785_at	AW628623
236786_at	AL041122
236787_at	AW591809
236788_at	AI393457
236789_at	AI692418
236790_s_at	AI692418
236791_at	AI820650
236792_at	AA813320
236793_at	R43675
236794_at	AW629436
236795_at	AU150078
236796_at	AI052447
236797_at	AI078196
236798_at	AW268719
236799_at	AW572778
236800_at	AA628504
236801_at	T61953
236802_at	AI732132
236803_at	AW467000
236804_at	AW296205
236805_at	AI936591
236806_at	AI686793
236807_at	AI655447
236808_at	AA947475
236809_at	AI074467
236810_at	AI807169
236811_at	AI651482
236812_at	AI638208
236813_at	N21659
236814_at	AA745971
236815_at	N62830
236816_at	BF110370
236817_at	AI336346
236818_at	AI870634
236819_at	BE675253
236820_at	AI762517
236821_at	AW138883
236822_at	AW024635
236823_at	BF055317
236824_at	AI435595
236825_at	N29638
236826_at	H83092
236827_at	AA904527
236828_at	BF446616
236829_at	BF057855
236830_at	AI915566
236831_at	AV683852
236832_at	AI674126
236833_at	AI821566
236834_at	AI025103
236835_at	AI654093
236836_at	BE503070
236837_x_at	BE669806
236838_at	H11609
236839_at	AI791801
236840_at	AI522132
236841_at	BE464132
236842_at	BF115316
236843_at	BF196010
236844_at	BF195045
236845_at	AI479391
236846_at	AI808031
236847_at	AI650509
236848_s_at	AW291477
236849_at	AI827849
236850_at	BF515755
236851_x_at	AI693378
236852_at	BG391951
236853_at	AW665078
236854_at	AA743694
236855_at	R43204
236856_x_at	AI740460
236857_at	AW206279
236858_s_at	AW469546
236859_at	AW469546
236860_at	BF968482
236861_at	AI022324
236862_at	AA279958
236863_at	BF592860
236864_at	AI990716
236865_at	AI807197
236866_at	AA884446
236867_at	AW119132
236868_at	AW139413
236869_at	AI857429
236870_at	AW958766
236871_s_at	AW958766
236872_at	BE504602
236873_at	AI554861
236874_at	AI634963
236875_at	AI769477
236876_at	AW013835
236877_at	AA604529
236878_at	AI968264
236879_at	BF114768
236880_at	BF508661
236881_at	AW291753
236882_at	AA922154
236883_at	AI769104
236884_at	AA017429
236885_at	AI651930
236886_at	AI027546
236887_at	AA768850
236888_at	AI654717
236889_at	AI911084
236890_at	BE044226
236891_at	BE676425
236892_s_at	BF590528
236893_at	BF590528
236894_at	AI203404
236895_at	BF115499
236896_at	R37848
236897_at	BG403405
236898_at	AW242604
236899_at	BF445387
236900_x_at	AL580769
236901_at	AA035730
236902_at	AV752139
236903_at	BF511686
236904_x_at	R85474
236905_at	AI276857
236906_x_at	AI459826
236907_at	AI760366
236908_at	BE550429
236909_at	AW339899
236910_at	AI809483
236911_at	AW102570
236912_at	AI962630
236913_at	H05785
236914_at	AW080028
236915_at	AA625683
236916_at	AU151944
236917_at	AW975772
236918_s_at	AW975772
236919_at	BE349537
236920_at	AI954612
236921_at	BE504716
236922_at	AA772352
236923_x_at	W90039
236924_at	AA814383
236925_at	R65803
236926_at	AW074836
236927_at	BF436117
236928_at	AA830326
236929_at	N64758
236930_at	AW167424
236931_at	AI808348
236932_s_at	AW058619
236933_at	AW631344
236934_at	N50112
236935_at	AA088791
236936_at	AI672386
236937_at	BF108423
236938_at	AA034209
236939_at	AA687316
236940_at	W60647
236941_at	AA191546
236942_at	BF057707
236943_at	BF510173
236944_at	AI669508
236945_at	AW188326
236946_at	AI220134
236947_at	AI686664
236948_x_at	T90915
236949_at	AI079543
236950_s_at	AW195860
236951_at	BE550891
236952_at	AI309861
236953_s_at	N25548
236954_at	BF059752
236955_at	AA479492
236956_at	AA255965
236957_at	AI248208
236958_at	AW249714
236959_s_at	AW207524
236960_at	AW207524
236961_at	AI539426
236962_at	AA521018
236963_at	AV700946
236964_at	BG149297
236965_at	AI910861
236966_at	BF942281
236967_at	AI867314
236968_at	AI336864
236969_at	AI961651
236970_s_at	BF433093
236971_at	R68654
236972_at	AI351421
236973_at	AI572820
236974_at	AA808018
236975_at	BF515552
236976_at	AI569792
236977_at	AW026465
236978_at	N51961
236979_at	AI821801
236980_at	AV704130
236981_at	AI242058
236982_at	BE467566
236983_at	AI738488
236984_at	AI476788
236985_at	AA743413
236986_at	AI732308
236987_at	AI741514
236988_x_at	W68403
236989_at	AW293012
236990_at	AV699382
236991_at	AI911163
236992_at	BF591355
236993_at	AI936863
236994_at	AW770868
236995_x_at	AI830469
236996_at	AA724992
236997_at	AI140766
236998_at	AI056409
236999_at	AA767131
237000_at	R58954
237001_at	AW137997
237002_at	BF061808
237003_at	AA878383
237004_at	AI681763
237005_at	AI923935
237006_at	AA703523
237007_at	AA017045
237008_at	AI421944
237009_at	BF439675
237010_at	AA007276
237011_at	AA701668
237012_at	BF510602
237013_at	BF116038
237014_at	BE676394
237015_at	AI097501
237016_at	AI125204
237017_s_at	T73002
237018_at	AI051967
237019_at	AI479285
237020_at	AI203106
237021_at	AI360452
237022_at	AI221959
237023_at	BF224179
237024_at	AW452597
237025_at	AI127738
237026_at	AI810489
237027_at	BF509771
237028_at	AW665248
237029_at	N58132
237030_at	AI659898
237031_at	AI743452
237032_x_at	BG055441
237033_at	AI202832
237034_at	AW002876
237035_at	AI792315
237036_at	BF109557
237037_at	BE670573
237038_at	AI927990
237039_at	AW779841
237040_at	BF185264
237041_x_at	AW297119
237042_at	AA902297
237043_at	R30930
237044_s_at	AI480142
237045_at	AA410519
237046_x_at	AW292500
237047_at	AI678049
237048_at	AW451103
237049_at	AI762873
237050_at	AW207725
237051_at	AI890591
237052_x_at	BE220828
237053_at	R51094
237054_at	BF445163
237055_at	AA861192
237056_at	BF432206
237057_at	AW150991
237058_x_at	AI802118
237059_at	AA423893
237060_at	BF590569
237061_at	AI810186
237062_at	BE222109
237063_at	AI674525
237064_x_at	AW593330
237065_s_at	BF444997
237066_at	AA827729
237067_at	C15240
237068_at	AI871655
237069_s_at	AI277662
237070_at	AI277662
237071_at	AI342132
237072_at	BF223935
237073_at	BF062674
237074_at	AA496112
237075_at	AI191591
237076_at	AI634534
237077_at	AI821895
237078_at	BF511339
237079_at	AW003583
237080_at	BE551092
237081_at	AW665080
237082_at	AW467471
237083_at	H46176
237084_at	AI680875
237085_x_at	AW590563
237086_at	AI693336
237087_at	AI076202
237088_at	T99310
237089_at	AI222628
237090_at	AA813222
237091_at	AW138788
237092_at	AI198906
237093_at	AI568751
237094_at	AI953086
237095_at	AW628946
237096_at	BF938956
237097_at	AW341247
237098_at	AW205487
237099_at	AI218468
237100_at	AA909691
237101_at	AI733109
237102_at	AI288698
237103_at	R39947
237104_at	BE675415
237105_at	AI138283
237106_at	AI051244
237107_at	AA279462
237108_x_at	AW611845
237109_at	AA399639
237110_at	BF445178
237111_at	AW118588
237112_at	R59908
237113_at	BF446108
237114_at	AA005171
237115_at	AA700644
237116_at	AI262277
237117_at	BE463412
237118_at	AA057437
237119_at	AI417117
237120_at	AI186548
237121_at	BE670437
237122_at	BF508925
237123_x_at	R61304
237124_at	AA916835
237125_at	AW293422
237126_at	AV649018
237127_at	AA142959
237128_at	AI732083
237129_at	BF061754
237130_at	AA520998
237131_at	AV746331
237132_at	R55286
237133_at	AW974815
237134_at	AI372879
237135_at	AW452647
237136_at	AW296190
237137_at	BF056280
237138_at	T26504
237139_at	BE837487
237140_x_at	BE671397
237141_x_at	AA016210
237142_at	AI939604
237143_at	AW296162
237144_at	BF059064
237145_at	AI953362
237146_at	BF062804
237147_at	AI968188
237148_at	BE219617
237149_at	AW451086
237150_at	AI653013
237151_s_at	BF433885
237152_at	BF433885
237153_at	BF437973
237154_at	AA601997
237155_at	BF056803
237156_at	BE676171
237157_at	AW117547
237158_s_at	AW449069
237159_x_at	AI474433
237160_at	AA724565
237161_at	AI939343
237162_at	AW613948
237163_x_at	BE550525
237164_at	BE463757
237165_at	AA760860
237166_at	AI821781
237167_at	AW301205
237168_at	AA708016
237169_at	AI266750
237170_at	AA781366
237171_at	AI373258
237172_at	AI521891
237173_at	BF435597
237174_at	BE669817
237175_at	AW138247
237176_at	AW205969
237177_at	AW241703
237178_at	AI637599
237179_at	BF509219
237180_at	T97717
237181_at	AI478850
237182_at	AW139202
237183_at	AI023433
237184_at	BF110186
237185_at	AA778617
237186_at	BE673671
237187_at	AW665665
237188_x_at	AI337183
237189_at	BF060978
237190_at	AI732992
237191_x_at	AI279615
237192_at	AI435590
237193_s_at	AI435590
237194_at	T58048
237195_at	AA700650
237196_at	AW118189
237197_at	BE466534
237198_at	H97875
237199_at	BF110217
237200_at	AI694603
237201_at	AA743565
237202_at	AI810572
237203_at	BE466578
237204_at	AI681671
237205_at	AI650524
237206_at	AI452798
237207_at	AA677438
237208_at	AI074617
237209_s_at	AI304853
237210_at	AI304853
237211_x_at	AA860341
237212_at	BF195312
237213_at	AI733139
237214_at	N76327
237215_s_at	N76327
237216_at	AV739182
237217_at	BF111214
237218_at	BF110977
237219_at	AI968194
237220_at	AW135348
237221_at	BE502017
237222_at	AI375128
237223_at	AI553802
237224_at	AI636102
237225_at	BE348268
237226_at	AW242899
237227_at	AI652681
237228_at	AI681110
237229_at	AI268287
237230_at	AI693322
237231_at	AA650017
237232_at	AA215685
237233_at	AI796784
237234_at	AA700869
237235_at	AV698915
237236_x_at	AI183567
237237_at	AI694499
237238_at	AI459156
237239_at	AW183655
237240_at	AW590101
237241_at	AW269645
237242_at	AL043282
237243_at	AA875997
237244_at	W81110
237245_at	AA218973
237246_at	AI797163
237247_at	AI341140
237248_at	AI919276
237249_at	AI970466
237250_at	AL118865
237251_at	AI480252
237252_at	AW119113
237253_at	AA789243
237254_at	AA772233
237255_at	BF222867
237256_at	AI479104
237257_at	AI668580
237258_at	BE467801
237259_at	BE674182
237260_at	BF057785
237261_at	BE501356
237262_at	AI912190
237263_at	BF590253
237264_at	R38642
237265_at	BF062257
237266_at	BE552347
237267_at	AW340761
237268_at	BE503065
237269_at	AW452823
237270_at	AI041183
237271_at	BG054818
237272_at	AL042437
237273_at	AA758685
237274_at	AA029561
237275_at	AI950472
237276_at	AI425008
237277_at	AW444673
237278_x_at	R37392
237279_at	AI733592
237280_at	AI911312
237281_at	AW137676
237282_s_at	AW137676
237283_at	AW573124
237284_at	AI188219
237285_at	BF056896
237286_at	BF439751
237287_at	AW450386
237288_at	AI018564
237289_at	AW593801
237290_at	AW138872
237291_at	AI695007
237292_at	BE669707
237293_at	AI808844
237294_at	AI939385
237295_at	H94888
237296_at	AA902697
237297_at	BE675562
237298_at	AW014112
237299_at	T71642
237300_at	AI553756
237301_at	BF433570
237302_at	BF445031
237303_at	AI126321
237304_at	AA565544
237305_at	AW450381
237306_at	AA447558
237307_at	AW299734
237308_at	AI733797
237309_at	R43564
237310_at	AI743607
237311_at	AI939580
237312_at	BF059698
237313_at	BE856800
237314_at	AW119023
237315_at	AI683864
237316_at	AI742584
237317_at	AW136338
237318_at	AA677952
237319_at	AI126041
237320_at	AI126168
237321_at	AW026271
237322_at	AI914323
237323_at	AW451101
237324_s_at	AW451101
237325_at	AA857437
237326_at	AI423249
237327_at	BE220031
237328_at	AI927063
237329_at	AW102716
237330_at	AA603494
237331_s_at	AW205584
237332_at	AW341304
237333_at	T90771
237334_at	AI911586
237335_at	AA890119
237336_at	AW002864
237337_at	AI539318
237338_at	AI760623
237339_at	AI668620
237340_at	BE551631
237341_at	H98180
237342_at	BE676334
237343_at	AA781959
237344_at	AW510974
237345_at	AW087759
237346_at	AA976208
237347_at	AL039379
237348_at	AI630821
237349_at	BE551097
237350_at	AW027968
237351_at	AI732190
237352_at	BE551840
237353_at	AW118819
237354_at	N70298
237355_at	AW448981
237356_at	AI697714
237357_at	AI351119
237358_at	AI953708
237359_at	AA411712
237360_at	AI655275
237361_at	AW014730
237362_at	R61543
237363_at	H15396
237364_at	BF432855
237365_at	AI798981
237366_at	BF115826
237367_x_at	AA971429
237368_at	R16245
237369_at	BG149568
237370_at	AW452551
237371_at	AI671177
237372_at	N30169
237373_at	BE464359
237374_at	BF856217
237375_at	AI768860
237376_at	BF115815
237377_at	AA069425
237378_at	AL040781
237379_at	N53456
237380_at	BF434708
237381_at	AW207390
237382_at	R60981
237383_at	AI768144
237384_x_at	R22891
237385_at	AA121704
237386_at	AW183693
